Ticker,Score,Close,RSI,EMA_Score,MACD_Score,OBV_Score,Pred_Breakout,Pred_Reversal,Pred_EMA_Cross,Volume_Spike,Regime,Percentile
TNMG,12.9,3.920000076293945,79.64,100.0,0.0,100.0,-100.0,0.0,-100.0,0.69,TREND,66.73
VTRS,12.83,12.850000381469728,34.54,-7.49,0.0,-100.0,-11.17,0.0,72.21,1.42,TREND,66.69
SYRE,12.8,33.22999954223633,51.15,100.0,-200.0,66.22,100.0,0.0,100.0,0.95,RANGE,66.65
BSCR,12.76,19.7549991607666,48.53,0.57,-1.48,100.0,87.5,0.0,7.34,2.06,RANGE,66.62
CHR,12.75,1.5149999856948853,4.41,-100.0,0.0,100.0,-100.0,0.0,100.0,0.41,RANGE,66.58
TLRY,12.72,9.460000038146973,25.0,-22.81,0.0,100.0,-4.34,0.0,100.0,0.86,TREND,66.55
SUNS,12.69,9.234999656677246,62.86,4.2,0.0,100.0,100.0,0.0,77.56,0.82,TREND,66.49
INOD,12.69,61.52000045776367,44.03,-41.21,0.0,100.0,47.8,0.0,100.0,1.17,TREND,66.49
DGICA,12.61,19.46999931335449,50.0,-16.68,0.0,100.0,100.0,0.0,100.0,1.61,RANGE,66.44
NNDM,12.55,1.7599999904632568,55.45,92.8,-39.98,100.0,-31.33,-27.23,38.11,1.06,RANGE,66.4
CSGS,12.54,79.5999984741211,60.78,6.88,103.06,100.0,100.0,0.0,-39.02,1.0,RANGE,66.36
ADTN,12.51,9.255000114440918,74.5,90.16,3.74,96.27,-14.75,0.0,-64.17,1.35,RANGE,66.33
NCT,12.5,0.2225999981164932,61.6,100.0,-1.52,100.0,-60.86,0.0,12.52,0.08,TREND,66.29
KC,12.47,11.890000343322754,20.33,-100.0,0.0,100.0,11.69,0.0,100.0,2.78,TREND,66.24
JFBR,12.47,1.2898999452590942,66.82,100.0,0.0,100.0,-100.0,0.0,-100.0,0.49,TREND,66.24
UITB,12.4,47.36100006103516,20.99,-4.85,-65.19,-100.0,-100.0,0.0,100.0,0.76,RANGE,66.18
HEPS,12.38,2.799999952316284,54.66,18.87,-3.71,-100.0,100.0,0.0,-81.91,3.9,TREND,66.14
MAZE,12.37,40.77999877929688,47.0,18.47,-75.04,-100.0,100.0,0.0,-100.0,1.06,RANGE,66.11
OESX,12.23,16.860000610351562,37.99,29.29,0.0,100.0,100.0,0.0,100.0,0.34,RANGE,66.07
ULTA,12.19,663.1500244140625,48.65,7.29,0.0,-100.0,100.0,0.0,100.0,1.15,TREND,66.02
CV,12.19,6.360000133514404,62.23,40.62,0.0,100.0,100.0,0.0,-100.0,0.8,TREND,66.02
CALI,12.14,50.595001220703125,54.22,2.18,-50.67,100.0,100.0,-21.08,41.76,0.47,RANGE,65.94
RNXT,12.14,1.0299999713897705,39.91,-71.29,59.29,100.0,100.0,0.0,-58.4,2.32,TREND,65.94
PFSA,12.1,0.1005999967455864,55.88,100.0,-0.76,100.0,-100.0,-29.41,0.39,0.35,TREND,65.89
SSRM,12.09,22.8799991607666,34.43,-49.94,0.0,100.0,-72.28,0.0,100.0,1.24,TREND,65.85
AFRM,12.06,74.75,63.07,-32.29,0.0,100.0,100.0,0.0,-100.0,1.57,RANGE,65.82
CCCXW,12.02,8.385000228881836,51.9,-100.0,-10.78,100.0,100.0,-9.51,100.0,0.17,TREND,65.78
CNTY,12.01,1.6238000392913818,45.42,0.89,-121.5,100.0,87.95,0.0,78.3,2.29,TREND,65.74
BRRR,12.0,26.979999542236328,32.76,31.3,0.0,-100.0,67.67,0.0,-63.93,0.28,TREND,65.71
VERU,11.98,2.703399896621704,77.23,100.0,177.45,100.0,-100.0,0.0,-100.0,1.62,RANGE,65.67
ABVE,11.87,2.025000095367432,32.73,-100.0,172.91,100.0,100.0,0.0,-100.0,0.72,TREND,65.63
INDY,11.84,47.97999954223633,25.31,-26.18,0.0,100.0,14.11,0.0,23.69,0.44,RANGE,65.58
IGIB,11.84,53.88999938964844,20.64,-5.51,-74.88,-100.0,-100.0,0.0,100.0,1.08,RANGE,65.58
AVT,11.73,50.790000915527344,58.53,41.86,-200.0,100.0,-39.98,0.0,100.0,1.7,RANGE,65.52
NSSC,11.62,38.59999847412109,31.89,-100.0,0.0,100.0,100.0,0.0,-100.0,2.66,RANGE,65.47
SERV,11.62,14.835000038146973,47.96,100.0,-171.04,100.0,100.0,10.2,100.0,1.09,TREND,65.47
TWG,11.57,3.5299999713897705,63.16,32.21,0.0,100.0,40.38,0.0,-2.69,3.94,TREND,65.42
JKHY,11.55,190.32000732421875,32.91,10.36,0.0,100.0,100.0,0.0,100.0,1.46,RANGE,65.38
VREX,11.53,13.800000190734863,57.24,85.6,-200.0,100.0,100.0,0.0,100.0,2.22,TREND,65.34
KBWY,11.52,16.53499984741211,80.36,61.16,-0.45,100.0,-87.07,-100.0,40.41,0.47,TREND,65.31
POWW,11.51,1.7999999523162842,50.0,-88.43,-30.4,100.0,100.0,0.0,11.78,0.32,RANGE,65.27
DXPE,11.5,124.0,79.99,100.0,0.0,100.0,-100.0,-100.0,-100.0,2.23,TREND,65.23
CSX,11.49,36.23500061035156,52.33,41.51,-200.0,100.0,100.0,0.0,100.0,1.25,RANGE,65.2
CACC,11.48,471.8999938964844,44.19,33.53,-200.0,100.0,100.0,0.0,100.0,1.22,RANGE,65.14
JOUT,11.48,44.68999862670898,57.71,45.1,0.0,100.0,32.21,0.0,100.0,3.8,RANGE,65.14
DVY,11.44,147.51499938964844,60.89,32.6,-200.0,100.0,100.0,0.0,100.0,3.78,RANGE,65.07
ADBG,11.44,7.21999979019165,21.62,-100.0,60.02,100.0,100.0,100.0,-100.0,0.73,TREND,65.07
KLTR,11.4,1.5549999475479126,58.18,57.37,52.86,100.0,-85.92,0.0,-45.68,1.63,TREND,65.01
AKTX,11.34,0.2813000082969665,58.94,-5.83,39.69,73.73,100.0,0.0,-30.05,0.34,TREND,64.98
SLDP,11.32,5.585000038146973,40.48,57.92,-200.0,100.0,100.0,0.0,100.0,1.07,TREND,64.94
HCAT,11.3,2.309999942779541,49.06,-78.58,-25.65,66.6,100.0,4.7,17.07,1.82,RANGE,64.91
JAKK,11.28,19.405000686645508,53.62,100.0,-200.0,100.0,100.0,0.0,100.0,1.26,TREND,64.87
PCSA,11.26,3.555000066757202,51.46,100.0,-79.52,100.0,9.4,0.0,100.0,0.6,TREND,64.83
ENGN,11.23,9.31999969482422,57.34,100.0,-83.36,100.0,90.02,-36.69,100.0,1.31,RANGE,64.8
IBTG,11.22,22.915000915527344,63.28,1.63,10.86,-100.0,-100.0,0.0,-3.47,0.59,RANGE,64.76
GNLX,11.18,2.75,70.59,-8.57,88.35,100.0,100.0,0.0,-100.0,2.03,TREND,64.7
GAME,11.18,0.4456999897956848,31.19,-100.0,-6.63,100.0,74.68,94.04,5.63,0.21,RANGE,64.7
AVGO,11.17,351.7699890136719,73.34,24.91,200.0,100.0,82.23,0.0,-100.0,1.02,RANGE,64.65
FITBI,11.16,25.61000061035156,59.25,-5.17,47.53,100.0,72.63,0.0,-30.97,0.41,RANGE,64.61
SGRY,11.09,15.899999618530272,67.41,28.59,0.0,-100.0,-66.18,0.0,100.0,0.87,RANGE,64.58
MATW,11.07,27.31999969482422,43.09,-44.49,0.0,100.0,-96.83,0.0,100.0,1.67,TREND,64.54
RANI,11.06,1.399999976158142,50.0,-27.61,37.28,100.0,100.0,0.0,-37.01,2.89,RANGE,64.5
IMCV,11.04,85.36209869384766,48.85,13.7,-200.0,100.0,100.0,0.0,100.0,0.59,RANGE,64.47
MNKD,11.02,5.215000152587891,14.91,-100.0,-71.64,80.33,-100.0,0.0,100.0,1.78,RANGE,64.43
OSPN,10.85,11.829999923706056,5.05,-100.0,-92.08,100.0,-100.0,0.0,100.0,1.76,RANGE,64.4
IBTK,10.83,19.799999237060547,12.5,-7.19,-88.47,100.0,-100.0,0.0,40.39,0.25,RANGE,64.36
ULCC,10.81,5.260000228881836,69.46,91.12,200.0,-100.0,-50.85,0.0,-100.0,0.99,RANGE,64.32
RVMD,10.78,120.27999877929688,45.74,100.0,-200.0,100.0,100.0,0.0,100.0,1.56,TREND,64.29
AZI,10.77,3.0799999237060547,27.32,-100.0,0.0,100.0,100.0,0.0,100.0,0.07,TREND,64.25
UFPI,10.73,107.91000366210938,77.16,100.0,-173.7,100.0,100.0,0.0,100.0,1.47,TREND,64.19
PYPD,10.73,4.369999885559082,51.76,-56.7,0.0,100.0,100.0,0.0,96.28,0.29,TREND,64.19
CLLS,10.72,4.065000057220459,44.26,-100.0,108.58,100.0,100.0,0.0,-46.97,0.46,TREND,64.14
ACDC,10.58,4.434999942779541,71.22,30.98,8.34,-100.0,100.0,0.0,-100.0,1.37,TREND,64.1
FCEL,10.57,8.03499984741211,66.91,100.0,0.0,100.0,-100.0,0.0,-100.0,3.73,TREND,64.07
MNOV,10.48,1.6050000190734863,73.05,100.0,-58.03,100.0,-100.0,-100.0,97.42,0.3,TREND,64.01
NVDD,10.48,38.5,35.48,-31.63,35.39,100.0,-100.0,0.0,-100.0,0.27,RANGE,64.01
MANH,10.43,173.19000244140625,48.86,-10.18,0.0,63.12,100.0,0.0,-100.0,1.46,RANGE,63.96
LUCD,10.37,1.2100000381469729,35.71,64.62,-122.23,100.0,100.0,0.0,94.82,0.54,TREND,63.92
KROS,10.35,18.84000015258789,27.0,-41.13,0.0,100.0,83.4,0.0,100.0,1.58,TREND,63.88
VGLT,10.34,56.06999969482422,27.48,-4.75,-113.23,100.0,-53.1,0.0,100.0,0.55,RANGE,63.85
PROK,10.28,2.289999961853028,51.23,-5.49,106.49,73.87,59.2,0.0,-100.0,1.43,RANGE,63.81
FDT,10.26,84.57499694824219,59.89,32.16,-92.23,100.0,100.0,0.0,100.0,0.28,TREND,63.78
NIU,10.17,3.140000104904175,30.3,-100.0,39.44,100.0,-40.44,0.0,-100.0,4.44,RANGE,63.74
JSPR,10.16,1.5399999618530271,31.98,-79.26,73.81,100.0,100.0,0.0,-32.05,1.13,TREND,63.68
FAAR,10.16,28.218000411987305,38.46,13.03,0.0,100.0,100.0,0.0,100.0,0.65,RANGE,63.68
BDTX,10.12,2.569999933242798,19.98,-100.0,-42.36,100.0,-77.25,0.0,100.0,1.93,RANGE,63.63
MLTX,10.1,16.760000228881836,40.58,-12.35,0.0,87.35,100.0,0.0,-100.0,1.4,TREND,63.59
RNW,10.07,5.400000095367432,48.08,-7.73,3.92,100.0,100.0,0.0,99.01,2.17,TREND,63.56
REAX,10.04,3.759999990463257,34.12,-100.0,-77.38,100.0,100.0,0.0,22.24,4.31,RANGE,63.52
STGW,10.0,6.570000171661377,83.22,100.0,0.0,100.0,-100.0,-100.0,-100.0,1.16,TREND,63.48
PLUS,9.98,87.66999816894531,58.09,-0.66,0.0,100.0,90.36,0.0,-100.0,1.09,RANGE,63.45
MAT,9.95,21.049999237060547,46.7,-48.07,-29.93,100.0,51.56,0.0,100.0,1.65,TREND,63.41
ATEX,9.88,25.270000457763672,73.52,100.0,0.0,100.0,-100.0,-100.0,-100.0,1.32,TREND,63.37
CRUS,9.87,123.31999969482422,42.93,14.58,0.0,100.0,100.0,0.0,100.0,1.43,RANGE,63.34
TELO,9.78,1.399999976158142,78.89,74.36,70.51,100.0,33.55,0.0,-43.34,0.51,RANGE,63.3
GOGO,9.72,4.784999847412109,42.7,-100.0,200.0,82.39,100.0,0.0,-100.0,2.04,RANGE,63.25
DFLI,9.72,4.070000171661377,51.94,86.93,0.0,62.01,26.48,0.0,-100.0,0.62,TREND,63.25
UHG,9.68,1.590000033378601,50.0,-100.0,68.84,100.0,100.0,0.0,-42.07,0.5,TREND,63.19
ACTU,9.64,5.724999904632568,70.67,5.57,0.0,100.0,11.96,0.0,100.0,1.63,TREND,63.16
KALV,9.6,14.579999923706056,28.12,-100.0,-152.67,48.13,100.0,100.0,63.22,1.67,RANGE,63.12
GT,9.51,9.09000015258789,55.0,-4.56,-163.92,100.0,-27.36,0.0,100.0,0.74,RANGE,63.06
FTEL,9.51,3.220000028610229,65.32,-9.72,0.0,100.0,100.0,0.0,94.5,0.33,TREND,63.06
PCTY,9.46,140.0500030517578,46.9,-100.0,200.0,100.0,100.0,0.0,-100.0,1.81,RANGE,63.01
APLT,9.4,0.101000003516674,53.33,-15.88,4.37,100.0,100.0,0.0,-4.0,0.05,TREND,62.97
CRDL,9.39,1.065000057220459,68.29,100.0,42.27,-100.0,-100.0,0.0,-69.74,1.38,RANGE,62.92
META,9.39,620.25,58.36,-43.74,0.0,100.0,100.0,0.0,100.0,0.7,RANGE,62.92
ROIV,9.27,23.114999771118164,32.75,3.96,0.0,100.0,-34.66,0.0,-100.0,2.3,TREND,62.83
CLRB,9.27,3.630000114440918,41.89,-42.56,0.0,100.0,100.0,0.0,-23.58,0.15,TREND,62.83
LRHC,9.27,0.5476999878883362,32.47,-100.0,88.67,100.0,100.0,0.0,-73.29,0.85,TREND,62.83
BDRX,9.25,2.2300000190734863,60.13,-49.61,68.5,100.0,52.16,0.0,-100.0,0.61,TREND,62.76
KRNT,9.23,14.40999984741211,44.3,-61.39,-46.47,100.0,44.98,0.0,100.0,1.97,RANGE,62.7
ACB,9.23,4.239999771118164,44.44,-14.03,2.84,100.0,100.0,0.0,-39.47,1.17,TREND,62.7
GCL,9.2,1.0399999618530271,43.22,-100.0,2.39,100.0,98.17,0.0,-9.32,0.22,RANGE,62.63
MGNI,9.2,14.380000114440918,27.8,-100.0,0.0,100.0,-100.0,0.0,100.0,1.86,RANGE,62.63
GCMG,9.15,11.729999542236328,59.52,48.0,0.0,39.83,100.0,0.0,-53.73,1.79,RANGE,62.57
VERX,9.12,19.290000915527344,43.35,-55.69,74.87,17.28,-86.48,0.0,-1.32,1.63,RANGE,62.54
SPWR,9.11,1.7350000143051147,76.13,100.0,44.53,100.0,-100.0,0.0,-24.07,0.64,RANGE,62.5
SSNC,9.1,85.76000213623047,45.35,-14.63,0.0,100.0,100.0,0.0,-100.0,2.09,RANGE,62.46
NTHI,9.09,8.739999771118164,36.26,-100.0,159.02,-100.0,-100.0,68.72,100.0,1.0,TREND,62.43
RILY,9.05,8.890000343322754,61.36,100.0,-119.22,100.0,-100.0,0.0,100.0,0.28,TREND,62.39
FTGS,9.04,36.23910140991211,55.96,-1.31,-110.45,100.0,31.66,0.0,17.21,0.6,RANGE,62.35
WB,9.0,10.755000114440918,32.7,-58.99,0.0,100.0,-100.0,0.0,100.0,0.33,TREND,62.32
ARAI,8.99,2.575000047683716,37.64,-100.0,200.0,100.0,5.82,0.0,-100.0,0.56,TREND,62.26
SABR,8.99,1.2899999618530271,64.29,-2.77,31.3,100.0,86.14,0.0,-49.35,0.93,TREND,62.26
BRLT,8.98,1.7400000095367432,41.86,28.45,-30.62,100.0,100.0,0.0,12.19,0.3,TREND,62.21
GXAI,8.92,1.1299999952316284,47.65,-91.62,6.04,100.0,100.0,11.74,13.09,0.3,RANGE,62.17
ENLV,8.89,0.9399999976158142,43.73,79.78,-115.1,100.0,65.67,0.0,100.0,0.53,TREND,62.12
IQQQ,8.89,45.0281982421875,62.15,-4.13,174.59,90.13,40.19,0.0,-100.0,0.32,RANGE,62.12
PAYO,8.87,5.400000095367432,70.0,17.55,0.5,100.0,23.35,0.0,26.83,0.0,TREND,62.06
ASUR,8.77,9.989999771118164,57.38,94.3,-200.0,100.0,-6.68,0.0,100.0,1.83,TREND,62.03
CGTX,8.64,1.4700000286102295,59.79,86.99,34.01,-100.0,-94.06,0.0,-31.89,1.14,TREND,61.99
IOSP,8.6,79.94499969482422,39.76,-15.36,0.0,-100.0,-53.89,0.0,100.0,1.58,RANGE,61.95
SIGA,8.54,6.574999809265137,40.15,3.38,-100.31,100.0,100.0,49.27,100.0,2.42,TREND,61.92
WDFC,8.52,204.72999572753903,52.3,83.16,-200.0,-100.0,100.0,0.0,100.0,1.77,RANGE,61.88
JUNS,8.44,0.8600000143051147,61.09,-100.0,122.86,100.0,100.0,0.0,-100.0,0.3,TREND,61.84
HLMN,8.43,9.94499969482422,77.21,72.12,0.0,-100.0,-8.0,0.0,-9.22,0.52,TREND,61.81
CODA,8.38,11.3100004196167,38.85,100.0,-200.0,100.0,100.0,0.0,100.0,0.52,TREND,61.77
NVNI,8.3,2.805000066757202,47.5,-62.88,75.46,73.45,100.0,0.0,-61.89,0.33,TREND,61.73
CLFD,8.29,31.440000534057617,34.71,-7.76,0.0,100.0,-100.0,0.0,100.0,1.26,TREND,61.68
ALMS,8.29,23.850000381469727,43.05,100.0,-200.0,100.0,100.0,0.0,100.0,0.46,TREND,61.68
TRIN,8.28,16.225000381469727,54.87,58.61,-123.56,100.0,100.0,-24.34,100.0,1.07,TREND,61.63
MRCC,8.22,6.710000038146973,70.79,66.09,98.05,-100.0,100.0,0.0,-100.0,3.53,RANGE,61.59
INSE,8.18,9.40999984741211,61.16,3.95,0.0,100.0,51.27,0.0,100.0,1.66,RANGE,61.55
GAIN,8.14,14.100000381469728,55.67,27.74,32.87,100.0,9.42,0.0,-70.29,1.37,RANGE,61.52
UDMY,8.1,5.014999866485596,33.11,-100.0,88.46,100.0,100.0,0.0,-100.0,1.61,TREND,61.48
MAR,8.07,325.8500061035156,69.42,34.13,0.0,100.0,-29.57,0.0,-100.0,1.5,TREND,61.44
BSJS,8.02,22.100000381469727,64.41,4.02,14.64,100.0,24.04,0.0,-9.97,0.29,RANGE,61.39
ONCY,8.02,1.034999966621399,45.43,100.0,51.78,100.0,-88.67,0.0,4.84,3.75,RANGE,61.39
BTBT,8.01,2.365000009536743,48.32,97.0,-164.43,100.0,69.76,0.0,100.0,0.36,TREND,61.33
ELAB,7.95,3.25,42.16,-100.0,88.8,92.28,100.0,39.18,10.7,0.34,TREND,61.3
NTRSO,7.94,19.739999771118164,62.01,10.19,-147.93,-100.0,-7.96,0.0,81.93,0.65,RANGE,61.26
MNRO,7.89,21.1200008392334,61.54,64.24,-200.0,100.0,-15.95,0.0,100.0,2.81,RANGE,61.22
FCCO,7.85,29.290000915527344,41.11,-25.27,-34.18,57.29,100.0,0.0,94.64,0.98,RANGE,61.19
FLX,7.84,3.1600000858306885,62.64,3.15,-106.24,-100.0,100.0,0.0,100.0,0.62,RANGE,61.15
SEGG,7.82,1.2799999713897705,68.12,100.0,-77.23,-100.0,-49.61,0.0,-26.69,0.07,TREND,61.12
ZDAI,7.76,0.6086999773979187,84.03,100.0,-62.65,100.0,-100.0,-100.0,79.18,0.68,TREND,61.08
ALEC,7.7,1.840000033378601,48.43,85.87,-136.03,100.0,-46.11,7.85,100.0,0.67,TREND,61.02
CMPR,7.7,79.75399780273438,48.11,91.61,-200.0,100.0,100.0,0.0,100.0,1.3,TREND,61.02
IONX,7.61,26.89999961853028,48.07,87.25,0.0,99.0,-20.83,0.0,-100.0,0.35,TREND,60.97
MFIN,7.6,10.039999961853027,51.07,-37.54,8.93,100.0,100.0,0.0,38.41,0.73,RANGE,60.93
CCLD,7.59,2.9049999713897705,55.22,-12.46,0.0,100.0,100.0,0.0,43.77,0.87,TREND,60.9
IDCC,7.56,308.760009765625,42.95,-19.89,0.0,100.0,100.0,35.27,100.0,1.39,TREND,60.86
AVNW,7.53,22.36000061035156,68.78,63.46,18.84,-100.0,-79.22,0.0,-100.0,1.41,RANGE,60.82
SATL,7.51,3.559999942779541,46.03,100.0,-200.0,100.0,100.0,0.0,100.0,0.36,TREND,60.79
BKYI,7.48,0.5965999960899353,48.79,63.24,-17.64,35.93,82.94,6.04,26.28,0.22,TREND,60.73
UNIT,7.48,7.5,35.05,-45.41,0.0,100.0,94.71,0.0,6.54,1.65,TREND,60.73
CDT,7.46,1.4199999570846558,59.06,-55.43,158.46,-100.0,100.0,0.0,-100.0,0.16,TREND,60.68
SPRO,7.45,2.400000095367432,28.74,-100.0,53.19,100.0,-32.72,0.0,-44.5,1.13,TREND,60.64
EPSM,7.44,2.3399999141693115,50.22,-66.21,67.71,100.0,100.0,0.0,-57.83,0.18,TREND,60.6
ENSG,7.43,180.5500030517578,60.7,45.57,-200.0,91.85,-100.0,0.0,100.0,2.02,RANGE,60.57
ESTA,7.42,67.48500061035156,57.85,34.52,0.0,100.0,79.97,0.0,-100.0,1.6,TREND,60.53
ARHS,7.38,10.80500030517578,59.63,-19.47,-200.0,100.0,93.38,0.0,100.0,2.2,RANGE,60.5
PROF,7.34,8.289999961853027,76.79,19.11,0.0,100.0,-44.1,0.0,-59.09,0.49,TREND,60.44
JZXN,7.34,1.820000052452088,54.85,25.86,-13.94,100.0,100.0,0.0,24.91,1.39,TREND,60.44
LEGN,7.28,22.13999938964844,26.07,-100.0,0.0,100.0,100.0,0.0,-4.74,3.04,RANGE,60.39
LLYVA,7.22,82.7300033569336,43.75,30.06,0.0,-100.0,100.0,0.0,-100.0,1.49,RANGE,60.35
SWAG,7.19,2.039999961853028,45.95,-3.56,-91.3,100.0,100.0,0.0,22.1,0.48,TREND,60.31
EH,7.18,14.46500015258789,34.22,-22.37,0.0,-100.0,6.64,0.0,100.0,0.87,TREND,60.28
AIRJ,7.07,3.3601999282836914,44.46,-100.0,114.31,100.0,100.0,0.0,-100.0,1.2,TREND,60.24
CTXR,7.04,0.8443999886512756,48.83,-28.72,31.44,100.0,100.0,0.0,-12.49,0.39,TREND,60.2
VERI,6.97,4.454999923706055,40.57,-100.0,138.96,100.0,100.0,0.0,-100.0,0.86,TREND,60.17
LASR,6.95,43.880001068115234,58.54,100.0,-200.0,100.0,100.0,0.0,100.0,1.61,TREND,60.13
INMD,6.93,13.949999809265137,40.73,-58.56,0.0,100.0,100.0,46.37,-100.0,2.13,RANGE,60.09
IPW,6.9,5.369999885559082,41.12,-100.0,165.45,74.37,55.31,0.0,-100.0,0.09,TREND,60.06
TBPH,6.84,20.01000022888184,22.52,48.38,-200.0,100.0,100.0,0.0,100.0,1.81,TREND,60.02
MIRA,6.77,1.4630000591278076,37.41,-35.87,-11.47,100.0,68.69,0.0,13.16,0.67,RANGE,59.97
BEAT,6.77,2.0799999237060547,17.56,-100.0,-200.0,100.0,53.34,0.0,100.0,0.66,RANGE,59.97
PDBC,6.69,13.729999542236328,32.66,-7.67,-26.28,100.0,39.02,0.0,100.0,0.81,RANGE,59.91
PSNL,6.57,9.890000343322754,62.83,100.0,-5.66,100.0,-8.84,-64.13,100.0,0.73,RANGE,59.86
BSCZ,6.57,20.815000534057617,27.07,-5.45,-79.16,77.35,-100.0,0.0,100.0,4.1,RANGE,59.86
SANA,6.54,4.590000152587891,38.46,1.39,-200.0,100.0,100.0,0.0,100.0,1.29,RANGE,59.8
PLTD,6.47,6.820000171661377,73.25,100.0,40.48,100.0,-100.0,0.0,-100.0,0.48,RANGE,59.73
RCKT,6.47,3.640000104904175,19.21,-100.0,0.0,100.0,18.57,0.0,37.67,1.67,TREND,59.73
ISSC,6.47,22.18000030517578,48.07,100.0,-200.0,100.0,100.0,9.64,100.0,0.64,TREND,59.73
WLFC,6.46,184.42999267578125,97.11,100.0,0.0,100.0,-100.0,-100.0,-100.0,1.22,TREND,59.66
ATXS,6.44,12.479999542236328,45.9,-47.42,-5.94,100.0,100.0,0.0,-43.74,1.43,RANGE,59.62
SHOP,6.42,155.77099609375,41.42,-100.0,0.0,93.99,100.0,42.88,100.0,0.98,RANGE,59.58
UBND,6.39,22.02300071716309,28.04,-1.78,-98.1,100.0,-69.89,0.0,73.04,0.65,RANGE,59.55
OSBC,6.3,20.670000076293945,57.78,91.9,-200.0,100.0,38.08,0.0,100.0,1.35,RANGE,59.51
DNLI,6.29,17.969999313354492,41.83,53.63,-200.0,100.0,77.11,0.0,100.0,3.0,RANGE,59.48
SUSC,6.28,23.434999465942383,22.45,-2.58,-82.65,-100.0,-74.54,0.0,100.0,0.23,RANGE,59.42
PONY,6.28,16.299999237060547,57.04,-19.84,0.0,100.0,100.0,0.0,-100.0,1.32,TREND,59.42
PRCH,6.27,8.468999862670898,31.64,-100.0,-200.0,100.0,4.48,0.0,100.0,5.88,RANGE,59.35
EDAP,6.27,4.059999942779541,48.47,26.07,0.0,-100.0,100.0,0.0,-100.0,1.02,TREND,59.35
KITT,6.22,1.055799961090088,55.78,100.0,0.0,100.0,30.21,0.0,34.12,0.48,RANGE,59.29
DCTH,6.21,10.359999656677246,49.61,42.02,0.0,-100.0,-13.78,0.0,100.0,2.16,RANGE,59.24
PPH,6.21,105.29000091552734,36.04,-4.11,0.0,100.0,-17.51,0.0,-1.57,0.97,RANGE,59.24
IRWD,6.19,4.489999771118164,47.6,100.0,-200.0,100.0,100.0,0.0,100.0,1.01,TREND,59.18
CYCU,6.17,2.7100000381469727,60.69,44.43,0.0,100.0,-19.3,0.0,58.56,0.41,TREND,59.15
IRTC,6.06,167.1699981689453,61.63,39.21,0.0,100.0,46.12,0.0,100.0,1.29,RANGE,59.09
PTC,6.06,166.77999877929688,51.52,-50.78,200.0,100.0,100.0,0.0,-100.0,1.58,RANGE,59.09
AUPH,5.97,14.850000381469728,30.0,-42.03,-7.33,100.0,100.0,100.0,100.0,1.9,TREND,59.04
SINT,5.88,3.75,50.99,-22.61,138.57,100.0,100.0,0.0,-100.0,0.21,RANGE,59.0
XOMA,5.87,26.325000762939453,22.44,-97.29,-200.0,100.0,100.0,0.0,100.0,0.42,RANGE,58.97
LITP,5.8,14.31999969482422,17.86,-83.95,0.0,100.0,-90.16,0.0,100.0,1.01,TREND,58.93
FOSL,5.75,4.099999904632568,85.09,100.0,200.0,100.0,-100.0,0.0,-100.0,3.79,RANGE,58.82
ROOT,5.75,70.12000274658203,24.87,-100.0,-200.0,-100.0,100.0,100.0,100.0,2.07,RANGE,58.82
ICUI,5.75,156.17999267578125,78.26,100.0,0.0,100.0,-100.0,0.0,100.0,1.91,RANGE,58.82
MXL,5.75,19.299999237060547,70.3,100.0,0.0,100.0,-100.0,0.0,100.0,1.93,RANGE,58.82
NATR,5.75,24.09000015258789,88.33,100.0,200.0,100.0,-100.0,0.0,-100.0,2.74,RANGE,58.82
CLAR,5.74,3.740000009536743,50.0,60.35,-126.63,-100.0,83.04,0.0,100.0,0.84,TREND,58.71
CHW,5.72,7.833000183105469,66.73,31.43,-105.18,100.0,100.0,0.0,78.47,1.32,TREND,58.67
CLIR,5.71,0.7662000060081482,49.0,100.0,-118.18,-100.0,100.0,0.0,99.84,0.58,TREND,58.64
XNET,5.69,7.644999980926514,37.05,-81.05,0.0,100.0,100.0,0.0,-100.0,0.97,TREND,58.6
SLDE,5.65,16.295000076293945,35.62,-100.0,128.93,100.0,100.0,0.0,-100.0,4.26,TREND,58.56
USAU,5.57,19.59499931335449,37.76,-58.41,0.0,100.0,1.38,0.0,61.79,1.06,TREND,58.53
TREE,5.52,67.9800033569336,66.7,100.0,-200.0,100.0,67.69,-83.49,100.0,0.79,TREND,58.49
BSCT,5.51,18.850000381469727,27.19,-1.79,-19.38,-100.0,-100.0,0.0,3.43,0.49,RANGE,58.45
LZMH,5.5,1.350000023841858,50.0,15.5,-61.51,100.0,100.0,0.0,43.85,0.45,TREND,58.42
CTAS,5.46,195.42999267578125,55.14,27.58,0.0,-100.0,100.0,0.0,-100.0,2.36,RANGE,58.38
MDXH,5.41,3.849999904632568,75.23,100.0,0.0,100.0,-92.76,-100.0,53.76,0.92,RANGE,58.33
BATRK,5.41,40.06999969482422,42.18,5.6,77.62,-100.0,100.0,0.0,100.0,0.66,RANGE,58.33
YYAI,5.37,1.309999942779541,42.9,42.84,-166.86,100.0,61.07,0.0,100.0,0.3,TREND,58.27
HIT,5.36,1.4249999523162842,48.77,-100.0,69.93,100.0,100.0,0.0,-47.97,0.45,TREND,58.22
SPSC,5.36,90.05999755859375,35.77,-72.63,0.0,100.0,100.0,0.0,100.0,0.82,TREND,58.22
